gene_id	transcript_id(s)	T1_R1	T1_R10	T1_R2	T1_R3	T1_R4	T1_R5	T1_R6	T1_R7	T1_R8	T1_R9
ENSOARG00020021092	ENSOART00020032541	68.00	221.00	2.00	4.00	19.00	4.00	108.00	5.00	130.00	127.00
ENSOARG00020021093	ENSOART00020032708	3.00	2.00	15.00	5.00	16.00	25.00	0.00	8.00	9.00	3.00
ENSOARG00020021094	ENSOART00020032527	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021095	ENSOART00020032627	437.00	339.00	346.00	365.00	482.00	546.00	223.00	460.00	628.00	163.00
ENSOARG00020021096	ENSOART00020032540	356.00	818.00	501.00	378.00	338.00	577.00	880.00	270.00	790.00	1000.00
ENSOARG00020021097	ENSOART00020032536	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021098	ENSOART00020032547	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021099	ENSOART00020032530	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021100	ENSOART00020032534	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021101	ENSOART00020032542	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021102	ENSOART00020032631	17.00	13.00	5.00	14.00	55.00	12.00	1.00	68.00	40.00	6.00
ENSOARG00020021103	ENSOART00020032539	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021104	ENSOART00020032629	5.00	98.00	681.00	669.00	2809.00	707.00	19.00	1216.00	41.00	23.00
ENSOARG00020021105	ENSOART00020032976,ENSOART00020033025	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00
ENSOARG00020021106	ENSOART00020032559,ENSOART00020032581	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021107	ENSOART00020032619	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021108	ENSOART00020032544	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021109	ENSOART00020032560	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021110	ENSOART00020032550	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021111	ENSOART00020032565	11.00	8.00	11.00	11.00	22.00	27.00	18.00	8.00	15.00	43.00
ENSOARG00020021112	ENSOART00020032551	1.00	0.00	0.00	0.00	0.00	3.00	0.00	2.00	0.00	0.00
ENSOARG00020021113	ENSOART00020032561	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021114	ENSOART00020032571	0.00	0.00	0.00	0.00	1.05	0.00	0.00	0.00	0.00	8.76
ENSOARG00020021115	ENSOART00020032557,ENSOART00020032682	25.00	18.00	7.00	21.00	46.00	17.00	28.00	46.00	55.00	59.00
ENSOARG00020021116	ENSOART00020032563	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021117	ENSOART00020034057,ENSOART00020034132,ENSOART00020034266,ENSOART00020034343,ENSOART00020034397,ENSOART00020034440,ENSOART00020034477,ENSOART00020034522,ENSOART00020034573	123.00	59.00	2.00	0.00	3.00	2.00	4.00	2.00	170.00	36.00
ENSOARG00020021118	ENSOART00020033332,ENSOART00020033424,ENSOART00020033478,ENSOART00020033596,ENSOART00020033714,ENSOART00020033786	0.00	1.00	1.00	0.00	2.00	0.00	2.00	0.00	0.00	0.00
ENSOARG00020021119	ENSOART00020032578	707.00	347.00	778.00	1196.00	3602.00	2452.00	115.00	3795.00	771.00	289.00
ENSOARG00020021120	ENSOART00020032576	987.00	1398.00	962.00	1181.00	1401.00	1231.00	2264.00	1610.00	605.00	870.00
ENSOARG00020021121	ENSOART00020032688,ENSOART00020032735	873.00	1081.00	2457.00	135.00	99.00	342.00	477.00	375.00	634.00	2325.00
ENSOARG00020021122	ENSOART00020032577	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021123	ENSOART00020033175	23.00	24.00	5836.00	1471.00	3377.00	4111.00	3.00	1120.00	31.00	33.00
ENSOARG00020021124	ENSOART00020032586	307.00	509.00	91.00	124.00	205.00	157.00	857.00	231.00	536.00	867.00
ENSOARG00020021125	ENSOART00020032582	491.00	4107.00	3966.00	1754.00	1904.00	2693.00	180.00	3267.00	837.00	47.00
ENSOARG00020021126	ENSOART00020032641,ENSOART00020032748,ENSOART00020032832	664.00	438.00	1953.00	1318.00	1422.00	2039.00	289.00	1526.00	937.00	266.00
ENSOARG00020021127	ENSOART00020032687	177.00	183.00	160.00	124.00	237.00	197.00	275.00	239.00	357.00	386.00
ENSOARG00020021128	ENSOART00020034191,ENSOART00020034235,ENSOART00020034348,ENSOART00020034404,ENSOART00020034436	301.00	65.00	494.00	424.00	294.00	368.00	25.00	363.00	382.00	2.00
ENSOARG00020021129	ENSOART00020032614,ENSOART00020032764,ENSOART00020032957,ENSOART00020033038,ENSOART00020033137,ENSOART00020033171,ENSOART00020033203	1454.00	2520.00	596.00	678.00	1540.00	868.00	3601.00	1493.00	4032.00	5059.00
ENSOARG00020021130	ENSOART00020032621	5.00	4.00	1.00	5.00	2.00	14.02	14.00	0.00	3.00	0.00
ENSOARG00020021131	ENSOART00020032803	0.00	0.00	0.00	0.00	0.00	3.00	0.00	1.00	1.00	0.00
ENSOARG00020021132	ENSOART00020032598	0.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00
ENSOARG00020021133	ENSOART00020032706,ENSOART00020032771	1.00	1.00	0.00	1.00	0.00	2.00	0.00	0.00	1.00	0.00
ENSOARG00020021134	ENSOART00020032603	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021135	ENSOART00020032599	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021136	ENSOART00020032650,ENSOART00020032711,ENSOART00020032783	232.00	638.00	131.00	127.00	57.00	482.00	220.00	48.00	568.00	193.00
ENSOARG00020021137	ENSOART00020032660	17.00	20.00	212.00	95.00	644.00	343.00	15.00	638.00	35.00	52.00
ENSOARG00020021138	ENSOART00020032589	11.00	60.00	25.00	23.00	279.00	28.00	17.00	213.00	105.00	91.00
ENSOARG00020021139	ENSOART00020032620	9894.00	14767.00	3308.00	4101.00	4034.00	5043.00	13428.00	4524.00	15130.00	15257.00
ENSOARG00020021140	ENSOART00020032617	11.00	5.00	6.00	9.00	9.00	18.00	1.00	12.00	12.00	2.00
ENSOARG00020021141	ENSOART00020032591,ENSOART00020032642,ENSOART00020032679	18.00	42.00	13.00	12.00	25.00	28.00	16.00	28.00	90.00	20.00
ENSOARG00020021142	ENSOART00020032595	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00
ENSOARG00020021143	ENSOART00020032669,ENSOART00020032705	398.00	419.00	320.00	339.00	323.00	324.00	633.00	715.00	454.00	574.00
ENSOARG00020021144	ENSOART00020032597	36.00	113.00	1.00	1.00	9.00	5.00	78.00	21.00	249.00	322.00
ENSOARG00020021145	ENSOART00020032600	3514.00	4219.00	2744.00	2875.00	3477.00	4253.00	2898.00	3027.00	4977.00	2958.00
ENSOARG00020021146	ENSOART00020032615	44.00	82.00	44.00	47.00	217.00	63.00	202.00	121.00	233.00	214.00
ENSOARG00020021147	ENSOART00020032885,ENSOART00020032955	116.00	220.00	81.00	40.00	103.00	145.00	185.00	69.00	209.00	124.00
ENSOARG00020021148	ENSOART00020032612	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021149	ENSOART00020032606,ENSOART00020032616,ENSOART00020032634,ENSOART00020032646,ENSOART00020032661,ENSOART00020032674,ENSOART00020032683,ENSOART00020032699,ENSOART00020032726,ENSOART00020032743	393.00	467.00	132.00	232.00	381.00	277.00	539.00	533.00	779.00	633.00
ENSOARG00020021150	ENSOART00020032613	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021151	ENSOART00020032628	285.00	201.00	335.00	264.00	282.00	480.00	117.00	390.00	386.00	146.00
ENSOARG00020021152	ENSOART00020032630	170.00	1978.00	0.00	0.00	1.00	0.00	524.00	0.00	214.00	249.00
ENSOARG00020021153	ENSOART00020032624	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50
ENSOARG00020021154	ENSOART00020032776,ENSOART00020032967	1288.00	1754.00	1834.00	1415.00	1687.00	2376.00	1235.00	1201.00	1467.00	1229.00
ENSOARG00020021155	ENSOART00020032639	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021156	ENSOART00020032681	140.00	162.00	106.00	157.00	192.00	193.00	86.00	141.00	201.00	95.00
ENSOARG00020021157	ENSOART00020032653,ENSOART00020032734,ENSOART00020032820	1310.00	1601.00	967.00	1217.00	1190.00	1287.00	1606.00	1378.00	1895.00	1316.00
ENSOARG00020021158	ENSOART00020032703,ENSOART00020032744	24.00	43.00	30.00	30.00	38.00	32.00	79.00	42.00	43.00	40.00
ENSOARG00020021159	ENSOART00020032686	12.00	3.00	14.00	43.00	46.00	20.00	0.00	64.00	20.00	6.00
ENSOARG00020021160	ENSOART00020032664,ENSOART00020032696	1549.00	1159.00	1390.00	1382.00	1374.00	1853.00	410.00	1540.00	1916.00	310.00
ENSOARG00020021161	ENSOART00020032635	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021162	ENSOART00020032657,ENSOART00020032698	27.00	43.00	21.00	51.00	121.00	65.00	34.00	79.00	105.00	58.00
ENSOARG00020021163	ENSOART00020032670	2630.00	2415.00	3743.00	3103.00	2611.00	3924.00	1658.00	3260.00	3487.00	1208.00
ENSOARG00020021164	ENSOART00020032640,ENSOART00020032736	143.00	82.00	483.00	551.00	644.00	600.00	21.00	988.00	200.00	77.00
ENSOARG00020021165	ENSOART00020032645	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50
ENSOARG00020021166	ENSOART00020032694	186.00	245.00	173.00	126.00	114.00	287.00	245.00	74.00	310.00	157.00
ENSOARG00020021167	ENSOART00020032695	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021168	ENSOART00020032655	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021169	ENSOART00020032931,ENSOART00020032963,ENSOART00020033051	572.00	527.00	169.00	228.00	211.00	273.00	584.00	295.00	1076.00	1552.00
ENSOARG00020021170	ENSOART00020032749	1084.00	451.00	1159.00	2509.00	984.00	2173.00	1009.00	389.00	1362.00	592.00
ENSOARG00020021171	ENSOART00020032647	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021172	ENSOART00020032651	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021173	ENSOART00020032704,ENSOART00020032822	400.00	372.00	263.00	222.00	316.00	317.00	328.00	409.00	605.00	281.00
ENSOARG00020021174	ENSOART00020032750	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021175	ENSOART00020032700	104.00	232.00	78.00	83.00	194.00	126.00	224.00	148.00	207.00	240.00
ENSOARG00020021176	ENSOART00020032667,ENSOART00020032741	132.00	133.00	86.00	141.00	107.00	177.00	91.00	190.00	166.00	52.00
ENSOARG00020021177	ENSOART00020032677	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021178	ENSOART00020032782	1078.00	1179.00	1059.00	990.00	744.00	1432.00	972.00	802.00	1385.00	669.00
ENSOARG00020021179	ENSOART00020032665,ENSOART00020032729	18.00	15.00	61.00	38.00	49.00	51.00	20.00	103.00	23.00	33.00
ENSOARG00020021180	ENSOART00020032722,ENSOART00020032805,ENSOART00020032893	55.00	1.00	99.00	131.00	57.00	138.00	0.00	100.00	59.00	0.00
ENSOARG00020021181	ENSOART00020032781	1008.00	1007.00	1434.00	1138.00	1228.00	1638.00	708.00	1871.00	1386.00	953.00
ENSOARG00020021182	ENSOART00020032676	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021183	ENSOART00020032930	2196.00	693.00	2369.00	1881.00	1956.00	2504.00	167.00	1732.00	2665.00	216.00
ENSOARG00020021184	ENSOART00020032678	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021185	ENSOART00020032725	288.00	534.00	642.00	492.00	505.00	731.00	553.00	671.00	544.00	552.00
ENSOARG00020021186	ENSOART00020033343,ENSOART00020033372	1602.91	1575.15	1279.41	1308.20	1242.66	1620.73	1019.43	1595.80	1942.59	866.00
ENSOARG00020021187	ENSOART00020032712	48.00	75.00	50.00	57.00	83.00	68.00	45.00	63.00	66.00	67.00
ENSOARG00020021188	ENSOART00020032709	117.00	54.00	808.00	765.00	827.00	1093.00	188.00	531.00	158.00	78.00
ENSOARG00020021189	ENSOART00020032769	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021190	ENSOART00020032723	560.00	689.00	769.00	639.00	751.00	922.00	1072.00	1114.00	1425.00	1077.00
ENSOARG00020021191	ENSOART00020033133,ENSOART00020033194,ENSOART00020033407,ENSOART00020033446	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021192	ENSOART00020032707,ENSOART00020032933,ENSOART00020033148,ENSOART00020033274,ENSOART00020033413	220.00	232.00	210.00	251.00	223.00	375.00	185.00	228.00	298.00	159.00
ENSOARG00020021193	ENSOART00020032791,ENSOART00020032846	39074.00	68290.00	36365.00	30794.00	53783.00	57767.00	133883.00	55023.00	78899.00	92004.00
ENSOARG00020021194	ENSOART00020032719	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021195	ENSOART00020032714	0.00	0.00	4.00	8.00	5.00	4.00	0.00	2.00	0.00	1.00
ENSOARG00020021196	ENSOART00020032720	743.00	1621.99	21.00	9.00	14.00	10.00	268.00	5.00	719.02	1108.88
ENSOARG00020021197	ENSOART00020032702	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021198	ENSOART00020032721	104.00	77.43	138.18	89.23	108.72	209.12	51.00	102.93	118.33	48.00
ENSOARG00020021199	ENSOART00020032772	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021200	ENSOART00020032715	392.28	500.36	421.82	446.27	447.65	571.69	433.54	540.02	523.52	325.92
ENSOARG00020021201	ENSOART00020032759	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSOARG00020021202	ENSOART00020032717	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021203	ENSOART00020032716	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021204	ENSOART00020032718	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021205	ENSOART00020032746	211.00	291.00	173.79	216.00	230.00	269.00	308.00	328.00	305.99	153.37
ENSOARG00020021206	ENSOART00020032745	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021207	ENSOART00020032813,ENSOART00020032939,ENSOART00020033180	949.00	539.00	2822.00	2445.00	4035.00	3368.00	72.00	2917.00	772.00	237.00
ENSOARG00020021208	ENSOART00020032728	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021209	ENSOART00020032740	193.00	95.00	241.00	218.00	188.00	297.00	36.00	176.00	323.00	38.00
ENSOARG00020021210	ENSOART00020032858	9.00	25.00	30.00	47.00	73.00	83.00	7.00	65.00	7.00	14.00
ENSOARG00020021211	ENSOART00020032798	76.00	53.00	119.00	116.00	143.00	108.00	9.00	68.00	140.00	14.00
ENSOARG00020021212	ENSOART00020032757	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021213	ENSOART00020032733	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021214	ENSOART00020032752	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021215	ENSOART00020032785	1.00	0.00	19.00	1.00	7.00	13.00	0.00	1.00	0.00	0.00
ENSOARG00020021216	ENSOART00020032742	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021217	ENSOART00020032739	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021218	ENSOART00020032763	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00
ENSOARG00020021219	ENSOART00020032768	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	0.00	1.00
ENSOARG00020021220	ENSOART00020033191	819.00	3335.00	1521.00	947.00	2295.00	1543.00	7356.00	2192.00	935.00	899.00
ENSOARG00020021221	ENSOART00020032755	31.00	56.00	108.00	213.00	226.00	234.00	27.00	116.00	82.00	4.00
ENSOARG00020021222	ENSOART00020032784	0.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00	1.00	0.00
ENSOARG00020021223	ENSOART00020032751	673.00	808.00	147.00	427.00	411.00	481.00	158.00	361.00	769.00	162.00
ENSOARG00020021224	ENSOART00020032770	10.00	545.00	16.00	101.00	0.00	6.00	1189.00	1.00	9.00	3.00
ENSOARG00020021225	ENSOART00020032753	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00
ENSOARG00020021226	ENSOART00020032797	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00
ENSOARG00020021227	ENSOART00020032787,ENSOART00020032978	593.00	357.00	437.00	326.00	413.00	592.00	339.00	641.00	803.00	348.00
ENSOARG00020021228	ENSOART00020032773	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021229	ENSOART00020033342,ENSOART00020033627	94.00	219.00	625.00	399.00	366.00	794.00	317.00	485.00	128.00	73.00
ENSOARG00020021230	ENSOART00020033005,ENSOART00020033021,ENSOART00020033068	143.00	245.00	193.00	267.00	386.00	327.00	163.00	509.00	243.00	159.00
ENSOARG00020021231	ENSOART00020032766	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021232	ENSOART00020032778	67.00	132.00	1239.00	76.00	488.00	612.00	96.00	279.00	91.00	42.00
ENSOARG00020021233	ENSOART00020032780	658.02	342.72	488.04	576.23	351.29	922.34	1361.64	345.09	344.77	890.67
ENSOARG00020021234	ENSOART00020033145,ENSOART00020033174,ENSOART00020033210,ENSOART00020033307,ENSOART00020033384	4819.00	2635.00	645.00	1566.00	7706.00	3325.00	396.00	638.00	4455.00	1158.00
ENSOARG00020021235	ENSOART00020032779,ENSOART00020032814	1329.00	920.00	983.00	975.00	1989.00	1429.00	1065.00	1950.00	2700.00	1679.00
ENSOARG00020021236	ENSOART00020033143	373.00	560.00	223.00	326.00	524.00	370.00	178.00	596.00	379.00	196.00
ENSOARG00020021237	ENSOART00020032789	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021238	ENSOART00020032796,ENSOART00020032859	78.00	4374.00	0.00	0.00	1.00	0.00	3805.00	0.00	37.00	41.00
ENSOARG00020021239	ENSOART00020032828,ENSOART00020032952	0.00	0.00	4.00	4.00	0.00	1.00	0.00	0.00	2.00	0.00
ENSOARG00020021240	ENSOART00020032795	0.00	0.00	29.04	2.00	0.00	7.00	14.00	1.00	0.00	40.00
ENSOARG00020021241	ENSOART00020032802,ENSOART00020032882,ENSOART00020033006	1134.00	1128.00	2332.00	1471.00	1895.00	2736.00	566.00	2266.00	1342.00	740.00
ENSOARG00020021242	ENSOART00020032965,ENSOART00020033102	445.00	522.00	518.00	492.00	496.00	639.00	464.00	669.00	755.00	444.00
ENSOARG00020021243	ENSOART00020033564,ENSOART00020033635,ENSOART00020033679,ENSOART00020033727	2238.00	2991.00	4651.00	4317.00	5816.00	5676.00	1416.00	6922.00	2802.00	1915.00
ENSOARG00020021244	ENSOART00020032792	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021245	ENSOART00020032799	35.00	15.00	31.00	46.00	47.00	51.00	10.00	39.00	34.00	7.00
ENSOARG00020021246	ENSOART00020032987,ENSOART00020033024,ENSOART00020033078,ENSOART00020033112	1187.00	903.00	1156.00	1029.00	1238.00	1325.00	497.00	1280.00	1865.00	502.00
ENSOARG00020021247	ENSOART00020032912	0.00	1.00	16.00	7.00	22.00	13.00	3.00	10.00	2.00	1.00
ENSOARG00020021248	ENSOART00020032809,ENSOART00020032875	445.00	661.00	663.00	942.00	1298.00	1391.00	355.00	1263.00	640.00	470.00
ENSOARG00020021249	ENSOART00020032833	220.72	503.91	426.14	255.78	548.33	797.56	1327.14	305.85	228.07	880.60
ENSOARG00020021250	ENSOART00020033017,ENSOART00020033100	19.00	16.00	3.00	2.00	0.00	0.00	26.00	3.00	33.00	36.00
ENSOARG00020021251	ENSOART00020032812	276.00	464.00	77.00	132.00	196.00	107.00	367.00	204.00	757.00	859.00
ENSOARG00020021252	ENSOART00020032824	635.00	1030.00	421.00	536.00	417.00	679.00	1458.00	631.00	1005.00	1061.00
ENSOARG00020021253	ENSOART00020034402,ENSOART00020034439,ENSOART00020034485,ENSOART00020034512	87.00	87.00	163.00	145.00	205.00	234.00	41.00	125.00	104.00	40.00
ENSOARG00020021254	ENSOART00020032823	1.00	4.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	6.00
ENSOARG00020021255	ENSOART00020032804	144.44	35.87	20.37	104.28	14.00	17.84	12.77	14.07	9.66	27.24
ENSOARG00020021256	ENSOART00020032830	505.00	873.00	206.00	351.00	1345.00	684.00	365.00	579.00	537.00	1067.00
ENSOARG00020021257	ENSOART00020032808	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021258	ENSOART00020032826	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021259	ENSOART00020032810	0.00	0.00	0.00	0.00	0.00	0.00	2.52	0.00	0.00	0.00
ENSOARG00020021260	ENSOART00020032837	715.00	1195.00	992.00	775.00	928.00	1416.00	2314.00	1169.00	1174.00	1727.00
ENSOARG00020021261	ENSOART00020032811	2.00	2.00	0.00	0.00	0.00	2.00	5.00	1.00	0.00	2.00
ENSOARG00020021262	ENSOART00020032829	0.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00	2.00	0.00
ENSOARG00020021263	ENSOART00020032834,ENSOART00020032895	191.00	124.00	47.00	278.00	208.00	114.00	38.00	213.00	259.00	96.00
ENSOARG00020021264	ENSOART00020032836	3175.00	2845.00	4081.00	3767.00	4698.00	5113.00	1588.00	4408.00	4992.00	1279.00
ENSOARG00020021265	ENSOART00020032819	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021266	ENSOART00020032818	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021267	ENSOART00020032879	1.00	0.00	3.00	7.00	0.00	3.00	1.00	0.00	0.00	1.00
ENSOARG00020021268	ENSOART00020032888	14.00	9.00	0.00	15.00	17.00	6.00	2.00	5.00	22.00	8.00
ENSOARG00020021269	ENSOART00020032835	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021270	ENSOART00020032901	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021271	ENSOART00020036094,ENSOART00020036144,ENSOART00020036193	722.00	254.00	140.00	155.00	219.00	315.00	48.00	194.00	446.00	78.00
ENSOARG00020021272	ENSOART00020032845	827.00	1262.00	482.00	780.00	1273.00	1082.00	1485.00	915.00	1202.00	1790.00
ENSOARG00020021273	ENSOART00020032825	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021274	ENSOART00020032831	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021275	ENSOART00020032856	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021276	ENSOART00020032892	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021277	ENSOART00020032873	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021278	ENSOART00020032838	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021279	ENSOART00020032839	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021280	ENSOART00020032844	3586.00	4474.00	3745.00	2855.00	3596.00	4278.00	3645.00	3533.00	6221.00	3263.00
ENSOARG00020021281	ENSOART00020033042	1166.00	1891.00	948.00	941.00	1378.00	1313.00	2050.00	1700.00	2016.00	2297.00
ENSOARG00020021282	ENSOART00020033653,ENSOART00020033687	1286.00	1388.00	772.00	972.00	1376.00	1001.00	1060.00	1395.00	1665.00	967.00
ENSOARG00020021283	ENSOART00020032842	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021284	ENSOART00020032866	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021285	ENSOART00020032847	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021286	ENSOART00020032854,ENSOART00020033081,ENSOART00020033254	892.00	375.00	2514.00	2554.00	2083.00	2337.00	126.00	2343.00	913.00	238.00
ENSOARG00020021287	ENSOART00020032896	388.00	244.00	58.00	97.00	184.00	98.00	207.00	131.00	460.00	344.00
ENSOARG00020021288	ENSOART00020032850	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021289	ENSOART00020032914	3.00	2.00	0.00	1.00	7.00	1.00	6.00	2.00	13.00	21.00
ENSOARG00020021290	ENSOART00020032853	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021291	ENSOART00020032855	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021292	ENSOART00020032861	4.00	1.00	7.00	3.00	3.00	6.00	0.00	0.00	3.00	0.00
ENSOARG00020021293	ENSOART00020032890	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSOARG00020021294	ENSOART00020033047,ENSOART00020033089,ENSOART00020033151	219.00	494.00	373.00	324.00	535.00	537.00	976.00	344.00	489.00	881.00
ENSOARG00020021295	ENSOART00020032915	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021296	ENSOART00020032874	21.00	35.00	1.00	1.00	0.00	7.00	13.00	0.00	7.00	59.00
ENSOARG00020021297	ENSOART00020032863	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020021298	ENSOART00020032870	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
